gtin,descp,ncm,preco
07898919412082,COND MONANGE PRE POS QUIMICA 350ML,33059000,5.365
07896046702007,COL BIGEN 47 4.0 CASTANHO MEDIO (CLS),33059000,14.02
07896001045446,ESPONJA ESFREBOM MULTIUSO L4P3,68053090,3.9
07896006400073,PAP HIG FLORAL NEUTRO C/8UN,48181000,5.455058823529412
07896098903698,DESINF YPE BAK 2L LA,38089419,5.75
07896260700216,MANT ITACOLOMY PT 200G,04051000,10.053846153846154
00070330736610,APAR BARB BIC FLEX 3 LV4PG3,82121020,12.09
07898960626483,PIMENTA TEMPEROS DO ZE REINO 25 G MOIDA UN,09042200,3.217313432835821
07622210661814,BISC BELVITA MEL CAC,19053100,2.89
07896079500175,LTE L VIDA ELEGE DESN 1L TP,04011010,2.949846153846154
07896090401253,DESOD ROLLON FRANCIS HYDRATTA VERD,33072010,5.22
07891024129807,LIMP AJAX FDF PERFUMADAS 500ML,34022000,4.031129032258065
07896227660034,LENCO UMED.BRINCAR FAZ BEM POTE,34011900,3.9899999999999998
07909510067370,CHIN IPAN ART PRINT 2332 26266247,64022000,12.49
07909224869680,CHIN IPAN NATURE 3340 26267-20051,64022000,13.37
07891772154052,GRANOLA VILLAMAR,19041000,15.375862068965516
07891008108194,CHOC GAROTO BRANCO 100G,18063210,5.79
07891000251904,ACHOC NESCAU NESTLE 700G GRT SH,19011020,15.29
07894904082704,LASANHA SEARA  BOLONHESA 600G,19022000,11.356666666666667
07506339325232,ABS ACT C AB L16P14,96190000,9.39
07896013564379,KIT SHCOND REVITALY PODER CARVAO 3,33059000,11.39
07897312400665,D ECONOMIC 1LT CITR,38089419,3.449651162790698
07896013551386,CR TRAT NOVEX ABACATE 400G,33059000,7.113636363636363
07891222315682,LIXEIRA PLAST.C/TAMPA CLICK 8L,39249000,37.99
07898121950754,PRATO PAPELAO PINHO N10 C100,48236900,159.30413793103446
07897316020036,SACO LIXO CITTY ROLO BCO 50L 20UN,39232990,9.99
07891149105564,SKOL BEATS LT 269ML,22089000,8.978518518518518
07899766756640,ESC DENT EASYWHITE MD 3022B,96032100,2.5500000000000003
07891182020190,ESM RISQUE EF MET PRATEADA PLUA 8M,33043000,3.356666666666667
07891037744257,GEL DENTAL CLOSE UP MENTHOL PARADIS,33061000,3.02
07891350033076,DESODORANTE ADIDAS AER AIPOWE FEM 150ML,33072090,10.49
07896093002488,VICK5 PAST SB CEREJA,17049020,2.69
07896020161684,SH BARUEL FROZEN 2 EM 1 230ML,33051000,9.9
07891152222456,MACARRAO FORTALEZA SEMOLA 500 G ESPAGUETE UN,19021900,5.01
07896018700376,SAB T-MONICA HUGG AMENDOAS 75G,34011190,2.72
00070330728509,APAR BARB BIC SENSITIVE SHAVER L7P5,82121020,6.390000000000001
07896523207681,AMBROXMELXPE AD 120ML,30039049,15.14
07896084700836,MIST BOLO INGLES RIS,19012000,10.99
07891035051265,ALVEJ VANISH PO POD0,34022000,10.707857142857142
07896020153962,DEO COL INF XUX BABY LAVANDA 120ML(BAR),33030020,13.752307692307692
07896343099442,GARFO S/MESA PRAFEST,39241000,2.9944444444444445
07891103195488,LENCO CARREFOUR 30UN,34011900,9.192105263157895
07896005806203,ACHOC.PO 3COR.CHOC.C,18069000,24.38181818181818
07897829504443,BALAO GIG KARAM BCO,95030099,6.989999999999999
07896085865312,LO HID ORIGEM 500ML,33072010,8.358
07893500050742,ARR INT B B T JO 1KG,10062010,8.19
07898949409717,SH TIO NACHOANTI-IDADE 415ML,33051000,29.900000000000002
07891022848113,LIMP PRATICE MULTIUSO LIMAO 500ML,34022000,3.4225
00070330431409,KIT LAPIS BIC EVOLUTION COLORSBORR,96091000,4.88
07891055337301,ESC.DENT.CONDOR PLUS MACIA,96032100,2.9899999999999998
17891079012762,NISSIN LAMEN NOSSO SABOR BOBO DE CAMARAO 74 G CXA.C/50X1 UND 7891079012765,19023000,67.89
07897272900106,MAC RAINHA PARAF 500G,19021900,3.7899999999999996
07891035040504,ALVEJANTE VANISH PODER O2 1500 ML MAX UN,34022000,16.849999999999998
07896004802503,TALCO TOPZ TOM JERRY BABY 200G,33049100,7.59
07891360200116,APONTADOR FABER CDEPOS SM0601242F,82141000,6.225714285714285
07898953823851,FRALDA CAL MAMYPOKO MEGA PROMO C/ 36+4UN G UN,96190000,53.3
07896021300648,MAC S AMALIA SEM 500,19021900,5.306363636363636
07891150055629,SHAMPOO SEDA BOOM 325 ML LIBERADO UN,33059000,6.25
07891515515348,FILE PEITO FGO SADIA,02071400,15.49
07891008085105,COBERTURA GAROTO AO LEITE BLEND 1KG,18063210,26.094117647058823
07896042088549,CAIXA PLASUTIL GRAN BOX 02 ALCA 1 5,39249000,14.440000000000001
07891999350015,IOGURTE LIQ.MORANGO VIGOR GF,04031000,7.99
07898286201371,REFRESCO CAJU MARATA 30G,21069010,7.74
07898633986159,CANDY TOYS PIRULITO,19042000,6.059230769230769
07891150055919,"SORVETE KIBON SORVETERIA 1,3 L TENTACAO UN",21050090,22.36
07896013400189,ANTI MOFO SECAR LAV,28272090,6.49
07892840253646,BATATA RUFFLES SAL 167G,20052000,12.10377358490566
07896214534096,GELEIA QUEENSB 320G,20079910,19.99
07896042021881,POTE PLASUTIL QUAD 580ML 2188,39241000,3.86
07891186980872,KIT 3 MEIAS SOCIAL L,61159600,25.9
07899026473706,ESM COLORAMA CREM QUADRADO AZUL C6(LOL),33043000,21.444999999999997
07898927947132,PROTETOR FOGAO WYDA 12UN,76071990,6.975
07896050500019,OLEO PEROBA 200ML,27101999,11.48
07898915949209,CERVEJA PURO MALTE,22030000,8.591244239631337
07501001303518,COND PANT 400ML CONT,33059000,16.66470588235294
07893000090903,PEITO FRANGO S/PELE ASSA FACIL SADIA,02071400,12.99
07500435127257,ABS ALWAYS SUPER PROT SUAV CAB 16U,96190000,5.49
07891010506513,OLEO INF J&AMP;AMP;J BABY 20,33049990,27.077999999999996
07891155003885,TACA NADIR PAULISTA AGUA 250ML 7002,70132800,8.98
07896058591804,CHOCOLATE DORI MINI DISQU 80 G UN,18069000,4.49
07899706117616,DESOD ROLLON BIO INTENSIVE TOQ FEM,33072010,7.61
07891025115397,OIKOS TENT PISTACHE 100G *131 1X12X100G,04061090,11.173076923076923
02900000059672,COLORAU MARATA 10X100G,21039021,72.2816
07909224989579,CHIN IPAN DUO CHIC 26282-24729 334,64022000,17.8
07898142854529,CHOC ARCOR TORTUGUITA BAUN 72G,18063110,5.85
07891999010704,IOG VIGOR DESNAT SLACT 170G,04031000,2.3000000000000003
07896098903681,DESINF BAK YPE FLORAL 2L,38089419,6.05
02900000112599,BALA FLORESTAL RECHEADA FRUTAS SORT 1KG FD/20 PCT,17049020,60.06666666666666
07891024184271,COND DARLING CERAMIDA 350ML,33059000,4.578235294117647
07896036095065,MOLHO TOM POMAR PIZZA 300G SH,21032010,2.89
07893694204068,CT KANECHOM NUTRI PO,33059000,6.35
07897279300053,AGUA MIN SG BELAGUA 1 5L GA,22011000,5.4937499999999995
17898247780072,OLEO SOJA CONCORDIA 900ML(E) - 2754690000,15079011,336.6
07899544102140,LAMPADA ARTEK BCA ESPIRAL 15W 127V,85393100,8.040000000000001
07898192034001,NECTAR SU FRESH 1 L CAJU UN,22021000,5.68
07896021623501,ESPONJA LIMPPANO BANHO PORUS SENSATION,96162000,4.99
07896451906168,GELATINES DOCILE COBRINHA CITRICA 8,17049020,5.79
07896102501308,ERVILHA E MILHO QUER,20059900,2.3866666666666667
07896383700704,CACHACA YPIOCA EMP OURO 965ML,22084000,51.91
07896275900632,SALAME MILANO FRIMESA FAT 1KG,16010000,48.93
07622210819093,OVO PASC LACTA DIAMANTE NEGRO 202G,18069000,28.343846153846155
07891040003877,COLA BASTAO SCOTH BC,35061090,4.09
07897553100010,POLPA DOCE MEL CACAU 100G,20089900,2.2913043478260873
17891035249430,VEJA PERF.SENS.LAV.B.24X500 OF,34022000,113.73888888888888
07896523134826,FORMAS P/CUPCAKE ROSA,48192000,6.99
07891194000784,CADEADO PAPAIZ H.LON.40X70 10X,83011000,197.82333333333335
07896292001527,ACUC MASC MAGRO 400G,21069029,13.49
07898045701685,"GOIABADA VAL FLOW PACK 1,010KG",20079990,28.183333333333334
08410280207037,SUCO RAIOLA 1LT TOMA,20095000,17.25
07891035249006,LIMPADOR VEJA PERFUMES 1 L LAVANDA UN,34022000,7.54
57891095110167,MILHO PIP.MICRO YOKI,20081900,68.03999999999999
07896502832071,FRIG BRINOX 20CM VRM,76151000,17.3
07891025700647,COMP ALIM SUSTAIN JUNIOR BAUN 350G,21069030,15.69
07891024037928,LIMP PERF AJAX AMORA,34022000,4.29
07896029020999,ARROZ INTEGRAL UNCLE BENS TP1 1KG,10062010,17.59
07891035228285,LIMP VEJA PERF LAVANDA 2L,34022000,9.49
07899916904617,SUCO NATURAL DA FAZENDA 300 ML LARANJA UN,20091200,4.28
07891528038704,CR.DENT.PREVENT ANTI PLACA COLGATE,33061000,9.99
07896211856474,COLHER S/MESA SIMON,82159910,7.7333333333333325
07896110194264,SAL REF LEBRE LIGHT 500GR,25010020,7.83
07891999010575,IOG VIGOR LIQ INF 18,04031000,3.053888888888889
07897386770640,COPO MARTIPLAST LUNA AMARELO 260ML,39241000,4.39
07891035539602,BOM AR CL SPRAY AP+REF 12ML LAV*(E) - 3023722,33074900,134.4857142857143
07896020161356,SH BARUEL FROZEN 230ML,33051000,8.129999999999999
07896699003452,CH LOLLY TRICOLOR SI,39269040,4.59
07896037913603,VINHO Q MORGADO 2L T,22042100,52.03857142857142
07898919412273,HIDRAT PAIXAO TENTAD,33072010,11.665
17898910758544,AMAC HIPER PLUS PREMIUM 2L,38099190,22.89
07896000712981,CR PENT NIELY GOLD LISO PROL 280G 1,33059000,6.25
07898085945049,LEITE AVEIA HIPOALER,33072010,7.89
07891035285332,LIMP VEJA VPS CAMPESTRE 1L,34022000,4.99
07891112170520,CONCHA TRAMONT EASY 25223400,82159910,16.91
07896000706089,KIT TINT COR TON LOURO DO 7 3 12494,33059000,7.5527999999999995
07896111952498,ESM IMPALA CR CUID ESP RECUPERAD M6,33043000,17.233333333333334
07896221400131,SALGAD JUMBITO PRESUNTO 55GR,19041000,2.27
00000078917125,CHOC TALENTO DIET AVELA 25GR,18063210,4.635
07891182036634,ESM RISQUE CREM INVEJA BOA 8ML BL,33043000,3.266363636363636
07891103188794,AMENDOA DEFUMADA CRF,20081900,8.354285714285714
07891175018692,VELA SUPER REGINA RS,34060000,3.505
07891035211409,LIMP PERF VEJA USO DIR ORIG 900ML,34022000,6.55
07891095003822,SOPA CREME KITANO CE,21039021,4.923333333333333
07898961461045,COLHER REFEICAO DESCARTA ALEGRIA VERDE,39241000,2.5854545454545454
07894650005538,GL PEND E PERF LAVANDA 12X8G 1X12UN,33074900,169.647
07891182036061,ESM RISQUE RENDA PAETE 8ML BL,33043000,2.99
07896509972831,ESM BEAUTY COCKTAIL CREM ICE PICK C6(BTY,33043000,16.63
07896196060576,ASPARGO PAST PER 205,20056000,22.75
07899558701247,BRINQ PET VINIL HOT DOG 649,39269090,8.77
07891132080021,SAL GROSSO AJINOMOTO PCHUR 1K PT,21039021,11.69
07896050500323,LUSTRA MOV PER CARNAUBA 200ML,34052000,5.19
07613033024511,NESCAFE DOLCE GUSTO NESTEA LIMAO 96,21012010,32.19
07897832844345,PASTA ABA ELAST DELLO OF TOP LINE A,42021210,6.193636363636363
07891000118566,SORVETE NESTLE LA FRUTTA ABXICOCO,21050010,17.96
07891497902563,TOALHA ROSTO PRISMA,63026000,8.99
07896115701528,SH TRALALA ANTI FRIZZ 480ML 61003,33059000,13.47
07896111917817,ESM IMP GLIT SUBLIME 15048,33043000,3.36
07896031224088,FEIJOADA BORDON 830G,16024900,10.440000000000001
07899970400131,CHOC TAB HERSHEYS CO,18063220,3.99
07909510158795,CHIN IPAN DECK 3744 2566224140,64022000,19.580000000000002
07500435118521,AMPOLA PANTENE 15ML,33059000,15.833076923076923
07898924935026,CAMARAO DESC COZ 131,03061790,35.16277777777778
07896490290723,REFRESCO FRISCO TANGERINA 25G SH,21069010,0.8221153846153846
07896045523412,CERV HEINEKEN 350ML,22030000,16.02136363636364
07895155450106,POTE MULTIUSO COL.AMAR.SOLIDO PLAST.UZ,39241000,8.99
07896051111856,ACHOC PTO ITAMBEZINHO 200ML,22029900,1.082404181184669
07896048954336,RACAO GUABI FARO FIL,23099010,3.883698630136986
04049843012036,SAB LUX LAVANDA 85GR,34011190,12.573333333333332
07891040104086,FITA ISOL.3M AUTO FUS.19MMX5M,40059190,86.455
07896085869457,COND ORIGEM MAX BOMBA 300ML(NAZ),33059000,20.22
07891089038366,UVA PASSA ESCURA S/SEMEN LA VIOLETERA PT,08062000,2.69
07894900700015,REFRIGERANTE COCA COLA ZERO LT 350ML,22021000,7.431176470588235
07891103194818,DETERG CONC CARREFOU,34022000,4.243333333333333
07891242211551,MULTIUSO UAU CLORO ATV TRAD 500ML(ING),34022000,210.968
07896547906737,AVEIA CAMPIL FLOC GR 500G,11041200,7.63
07891000255322,BISC RECH 130G CHOC,19053100,2.05
07893500037996,ARROZ TIO JOAO 500G,19049000,6.0745
07891108032641,GFA ALADDIN SUP.1L 3264 SORT,96170010,169.34
07898007220766,"BEBIDA ENERGETICA BLUE RAY DRINK 1,086ML",22029900,6.77
07896013103615,AMAC ROUPA SONHO SOFT 2L,38099190,7.026363636363637
07896016600111,FLOCOS COCO UMIDO AD,08011100,5.6899999999999995
07891132000999,REFRESCO FIT DIET LARANJA 10G,21069010,1.4816
07896030519314,CR RIC TIROLEZ LIG 2,04061090,11.041578947368421
07897386792697,DENTAL UP MARTIPLAST UP2000,39249000,10.54
07896221400483,SALGAD KRO PRESEUNTO 100GR,19041000,3.2380000000000004
07896046704001,TINTURA PERMANENTE 5.7 PRETO BIGEN 6G,33059000,8.2
07896849406768,BATEDOR BIFE PLAST.ALVES,39241000,3.9899999999999998
07891350032956,DES.AER.ADIDAS WOMEN CLIMACOOL,33072010,9.99
07896102505108,SELETA DE LEGUMES QUERO LT 2KG,20059900,14.708571428571426
07891152223149,MAC SEMO PARAFUSO FORTALEZA 500G,19021900,2.99
07898596080284,LEITE COCO COCO SHOW 200ML(E) - 6702,20098990,3.02
07500435122764,CR DENT ORAL B 4EM1 70G,33061000,4.220000000000001
04005808561162,NIVEA LENCO DE LIMP DEMAQ ROSA 3EM1 25UN 1X25UN,34011900,38.3075
07896025501041,ESC CAB MARCO BONI BOLSO 7756,96032900,2.05
07896029046173,RACAO WHISKAS GATO AD FGO 85G,23091000,1.59
07896003706864,COOKIES MARILAN LEV INTEGR 80 G GRANOL/MEL UN,19053100,3.145
07891150058361,LIMP.PISO DESINF.OMO ACAO TT BRISA OCEAN,38089419,8.99
07891022860603,L VID LIMP 500ML SQU,34022000,3.6835555555555555
07891055538319,GEL DENT INF CONDOR,33061000,5.59
07891515496241,LASANHA PERD BOLONHESA 1KG,19022000,17.49
07894000200019,CREMOGEMA CT 500G TR,19011030,7.011153846153846
07897158703005,CR PENT GOTA FORTA TRADICIONAL 320ML(GTC,33059000,5.251818181818182
07891317100933,ARTICO30CAPS,30049099,53.44
07897816220172,PRATO DESC.TRIK TRIK,39241000,6.2115625
07891035215087,LIMPA VEJA LIMP PESADA LAVALCOOL 500ML,34022000,5.29
07898287716584,FILME PVC 28X300MTS DISPAFILM,39204390,188.42499999999998
07622210653499,BISC MINI BELVITA LE,19053100,2.19
07896013402459,NAFTALINA SIM 30G,29029020,2.6545454545454543
07896699017732,MINI MAMADEIRA ZOO 50ML ROSA,39249000,6.59
07893000090903,FILE FGO FAC SADIA ALHOCEBERVAS 7,16023210,12.19
07891150051898,SH TRESEMME BAIXO POO 400ML,33051000,12.66
07896221400018,PIPOCA JUPOCA CARAMELIZ 40G,19041000,0.75
07506309889368,AMPOLA PANTENE TRAT RESTAUR GOLD 15,33059000,6.909999999999999
02000000018256,BALA CARAMELOS LEITE COND. 18X660G [EMBARE],17049020,9.2
07896011101019,BISC APERETIVO TEMPERADO PARATI 30GR,19053100,2.064
07891095150359,ACAFRAO TERRA CURCUM,09103000,9.29
07896369615282,PALMITO PUPUNHA FATIADO MARIZA 280G,20089100,15.228
07896001019225,MOP NOVICA LIMPA VID,96039000,73.49
07891048014219,DECOR FESTA GOTINHAS 4219,18069000,65.55666666666667
07896013100966,VINAGRE MINHOTO 500M,22090000,1.89
07899026464971,COND ELSEVE ARGININA RESIST 400ML,33059000,16.928571428571427
07896021625062,EVITA MOFO INSPIRA LAVANDA 230G,28272090,7.42
07891010916930,SAB LIQ J J BABY 200ML,34013000,11.63
07899932504006,LAMPADA LED 7W A60 B,85395000,10.020303030303031
07899876543376,PAO ROSE INTEG 480G,19059010,8.450000000000001
07891141011986,VHO TTO SVE COUNTRY,22042100,20.723333333333333
07897161351033,REPARADOR DE PONTAS ALYNE QUERATINA 30ML,33059000,3.857727272727273
07891691087097,REC TERM INV 9L TRIPE AZULPRETOVE,39231090,123.35
07793440000619,VINHO ARG.NIETO,22042100,34.9
07891024035047,SAB PROTEX LIMPEZA PROFUNDA ORIG 85,34011190,2.593783783783784
07622300861346,REFRESCO CAJU TANG 25G,21069010,1.0533333333333335
07909224728215,CHIN GRENDHA SOL 17648-90280 3340,64022000,17.799999999999997
07909224937075,CHIN IPAN POLLY 2334 26048-24802,64022000,17.849999999999998
07506339396164,AMAC C ELEGANCE 1L,38099190,18.990000000000002
07898061707197,IOG FLAMBYN 540G FRU,04031000,3.59
07898387900111,SAB BARRA COCO MILAO,34011900,5.79
00700083141187,ED EASYWHITE 3022B M,96032100,5.590000000000001
07896699024914,MAM OCEANO SIL ROSA BL 70ML,39249000,13.59
07893000090903,FILE FGO SADIA A FAC,02071400,13.04657142857143
04005808311286,LOC HID NIVEA FIRMADORA Q10 PLUS 20,33049990,22.79
07891000103937,CHAMBINHO NESTLE PET,04061090,9.25
07891155003229,CPO.NAD.CHOPP 7709,70133700,6.99125
07894900501001,BEB ISOT POWERADE VITAM UVA 500ML,22029900,6.704000000000001
07896071023122,BISC AMANT LEIT MABEL 330GR,19053100,5.816999999999999
07896115700774,GEL CAP.TRALALA KIDS,33059000,7.989999999999999
07898631063333,BANQUETA TRAMONT NITEROI VD 924119,94018000,36.76
07896512905222,SAB GRANADO GLIC TRAD 90G 0206,34011190,5.02
07896279114042,COND UMIDILIZ BABY MENINO 150ML,33059000,7.19
07891031116951,AZEITONA VDE HEMMER,20019000,8.99
07891175018609,VELA ANIVER REGINA GLITTER BRANCO N,34060000,3.8600000000000003
07896261015586,EXFORGE160+12 5+5MG 28COMP,30049069,132.83
07891175000673,BANDEJA LAM REGINA 33X40CM N 05,48115129,1.59
07622300830083,BISC ORIG OREO 36G,19053100,2.8466666666666667
07891022101287,DESINF BEM TE VI EUCALIPTO 6X2LT,38089419,46.96666666666667
07891150055186,SHA DOVE 200ML NUTR,33051000,12.99
07891079000243,MAC NISSIN LAMEN 85G,19023000,2.0166666666666666
07891116112946,CJ PANELA INOX TRAMO,73239300,439
07894904007974,STROG SEARA 500G FGO,16025000,11.49
07898157614842,SAB LIQ CIA INTIMO CREMOSO 210ML,34013000,15.53
03606600959532,ACESSORIO ESCOVA 2 F,96039000,19.900000000000002
07896343085278,PRATO GDE.PRAFESTA,39241000,69.5
07896025513600,ESC CAB MARCO BONI ALMOF REDONDA 75,96032900,23.09
07898949292401,ACUCAR PCONF BRETZKE AZ 40G V,17019100,2.066666666666667
07891035245008,LIMP.VEJA ACAO REFR.,34022000,6.517142857142857
07891000242506,CALDO MAGGI 24X19G GALINHA,21041011,7.35
07891095002146,AMEND YOKI DESC SALG 150G,20081100,4.31
07896085865909,DEFRIZ RAVOR OLEO ARGAN 400G(NAZ),33059000,69.8508695652174
07891242072428,CERA ING BRY INCOLOR 750ML(ING),34052000,137.43
07898286200077,CAFE MARATA 500G,09012100,12.8625
07898024394181,NUTELLA CR AVELACACAU 350G,18069000,17.2575
07898414852604,CLOTRIMIXESMALTE 7 ML,33043000,44.9
00000078924321,DESOD ROLLON REX INVISIBLE WOMAN 50,33072010,6.597894736842105
07898633982151,CJ BONECOS PJ MASKS,95030039,59.99
07896042087009,POTE MANT. C/ROS. DUO RETRO PLASUTIL,39241000,6.99
02900000025394,BALA MENTA FLORESTAL 22X500G,17049020,5.5
07636490063428,HD EXTERNO SEAGATE 1,84717012,319.64285714285717
07896022200305,MACARRAO RENATA ALETRIA 500 G SEMOLA OVO UN,19021900,4.71
07891962000732,BOLINHO BAUD 40G MOR A,19052090,11.9
07891182036597,ESM RISQUE POSSESSAO ROSA 8ML BL,33043000,3.54
07897751901655,SAB CLOY BEAUTY ALOE VERA FRESH,34011190,4.05
07899963900426,CONDENSADORA PHILCO,84151011,795.29
07896006214007,ANDRIODERMOLLIQ 50ML,30049029,16.9
07896222716149,PRESERV LOVETEX 3UN,40141000,2.75
07897500601232,"RECH COBERT MORANGO FOR B.PRINCIPIO 1,0K",20079990,18.69
07896007800056,MOLHO SAKURA LIGHT 1,21031010,2.75
07891022100372,DET.LIQ LIMPOL LAVANDA 24X500ML,34029039,111
07891515488116,COXA FGO SADIA ASSA,02071400,15
00000078910331,ESPARADRAPO TRANSPOR2 5 X 0 9 3M  IN,30051090,5.9
07891182860123,ESM RISQUE MET RUBI 8ML BL,33043000,3.3899999999999997
07909510096691,CHIN GRENDHA SOL 3340 1764890807,64022000,19.58
07896090126064,DT PO ASSIM COMP 500,34022000,2434.08
17898932426070,FARINHA LACTEA MARATA 230G,19011020,45.205714285714286
00070330736702,APAR DEPIL BIC SOLEIL SENSITIVE 2UN,82121020,11.09
07896049508248,DS TABU SEGREDOS 90ML(DAN),33072010,4.91
07896034003321,PALMITO RIO PRETO APERITIVOS 270G,20089100,15.49
07896020161097,SH TURMA XUXINHA SONO TRANQUILO 210,33051000,8.23
07897013534195,PILHA ELGIN ALCALINA 4UN AA UN,85065010,6.164545454545455
07891175007504,FUNDO REND REGINA 7CM C100UN,39202019,2.55
07896224800709,CAFE SOLUV SANTA CLARA VIDRO 200 G UN,21011110,22.36
07898489511086,HID L AV TD PL 180ML,33072010,11.69
07894650003145,LIMP MUSC COZI 500ML,34022000,9.29
07891152327243,TORRADA FORTALEZA TRAD 160GR,19054000,4.4375
07896589103019,VIN NAC MIORANZA TTO SUAVE 750ML,22042100,14.4
07896025524309,KIT PENTE EMB ECON MARCO BONI C/3UN,96151100,11.290000000000001
17896336002067,AMINDUS AMENDOIM TORRADO E SALGADO (10) 60G  CXA.C/30X1 UND 7896336002060,20081100,47.11
07894000000350,CALDO KNORR GALINHA 114G TB,21041011,3.25
05602616000242,VHO TTO POR CAPATAZ,22042100,16.69
07899219122787,SUTIA MT PV18 SEN1,62121000,19.97
07891962016702,BOLINHO BAUDUCCO KIDS BRIGADEIRO 40G,19052090,1.09
07896910400879,CERV PURO MALTE GERM,22030000,7.649230769230769
07897120912756,KIT 3 MEIA JUV CAN I,61159500,15.9
07896034003321,PALMITO RIO PRETO APERITIVOS 270G,20089100,15.49
07896054905384,MOSTARDA DAJUDA SC 192X7GR,21033021,10.6
07891000049273,PAPINHA NESTLE CARN,21042000,3.625483870967742
07896042065816,SANDUICHEIRA PLAST.MICKEY CLUB PLASUTIL,39241000,4.99
07898302290914,MIUDO BOV.CONG.LINGUA KG QTD. 1.34 KG,02062100,17.41
07891048036402,"CHA MISTO LAR,HIB,ROSA,CAN,CRAVO 6402",21069090,65.7075
07896359013111,POTE QD FACIL 200ML,39241000,4.89
07898568901005,QUINOA REAL VITALIN,11041900,13.75
07896024723567,ROLADINHO PIRAQUE 10,19053100,3.7533333333333334
07891112017207,GARFO TRAMONTINA,82159910,19.166
07897935400509,VELA LUZ DO SENHOR,34060000,5.325
03615005174563,BONE MASC BASEBALL T,65050012,19.99
07891035012501,ANIL IMP COLM LIQ 20,32064100,12.99
07891175008051,VELA REGINA ANIV CART ROSA N 2,34060000,2.0100000000000002
07896024807106,SUCO TOMATE INTEGRAL SUPERBOM 500ML,20095000,7.28
07891053710113,BATATA PALHA FRITEX 140G 7243,20052000,5.390000000000001
07891251000535,RESIST.LOREN.CICLEY,85168090,6.59
07909224530436,CHIN IPAN CITY 26223-20837 3340,64022000,16.09
07891035539602,PERFUME BOM AR APARELHO 12 ML LAVANDA UN,33074900,13.4
07898061707517,IOG FLAMB KIDS PAT SAL FTA 100G,04031000,1.39
07896036094471,MOLHO SALADA MEL MOST LIZA 234ML,21039091,3.75
07890541184412,SAND.HAV.N.BAB.HER.MORANG.25/6,64022000,47.34
07898933429394,MILHO BCO DUBOM 400G,11031300,3.59
07909224838600,CHIN RIDER STRIKE GRAF 11074-24440,64022000,20.48
03615004602906,COPO AVULSO LD LAV 4,70133700,5.99
07896003702682,BISC MARILAN AMANTEI,19053100,6.25
07892008301905,FORMA P/ BOLO MDM N 16,76151000,11.55
07896006209898,FERISEPTSPR 45ML,30049047,9.9
07896004728704,SUAVICIDCREME 30G,30049099,115.9
07909510050686,CHIN IPAN DECK 2335 2575920688,64022000,19.58
07896481130168,FLOCAO CORINGA RECH CHARQUE 200GR,19019090,2.52
07897161345605,MASC CAP ALYNE 400G,33059000,5.45
07899975800509,SORV SANDWICH OREO 1,21050010,6.99
07909419954429,CAMISETA CTRLCV TPTF,61091000,9.97
07896111983904,CR PENT.IMPALA BELA,33059000,9.99
07897386770978,COPO MARTIPLAST LUNA AMARELO 360ML,39241000,4.7
07896063281578,SORGO EM GRAOS VITAO,10079000,11.99
07891150063075,GEL DENT CLOSE UP LI,33061000,3.69
07898587778527,DA BI-O 150ML MASC A,33072010,12.25
07898587774352,CO ELSEVE 200ML OLEO,33059000,11.69
17894000010011,AMIDO MILHO MAIZENA 200GR,11081200,105.64
07896532700623,MAC PETYAN 500G OVO,19021900,2.75
07909224869963,CHIN IPAN NATURE 3340 26267-20822,64022000,13.35
07897517209032,ERVILHA FUGINI 200G,20054000,3.25
07896042044385,COPO PLASUTIL NEON BAIXO 280ML 4438,39241000,2.06
07891000119600,ALIM INF NEST STROGARROZ 170G,21042000,6.82
07894394000561,PICOLE LA NATURELLE,21050090,9
07896283001475,MINI COOKIE INT JASM,19053100,3.29
07898943000309,PRATO DESC RASO 15CM,39241000,4.69
00000000000109,FRANGO SADIA KG,02071200,225
07891150025332,DESENG CIF GATILHO 500ML POWER,34029029,12.950000000000001
07896359013753,PORTA BISCOITO MARIA,39241000,3.39
07891962006697,BISC AMANT BAUDUCCO 335G LEITE/GOTAS,19053100,4.45
07898524348691,#CR.ATIV.S.LINE MAION.C.D.D.30,33059000,63.18
07896025523319,ESC OVAL GRANDE LIN DELUXE MARCO BONI,96032900,17.79
07891182019705,TINT KOLESTON RET RAIZ LOURO CINZ MED 71,33059000,17
07896045523412,CERVEJA HEINEKEN 350ML LT,22030000,33.1625
07898343970042,CANELA D CARMINHA PO 40G(E) - 549,09062000,4.19
07896327514176,GELATINA VIT APTI 35G TUTTI-FRUTTI,21069029,0.68
07896984800407,POLV QDELICIA 500G D,11081400,6.786666666666666
07898910758226,DESIN. HIPER PLUS FLORAL 6X2000ML,38089429,81.6
07891962027418,PANETTONE VISCONTI GOTAS CHOC 400GR,19052010,9.9
07896205752379,MAC PENNE GRANO DORO 500G,19021900,9.3
07898054841259,ALECRIM ORG DDS,12119090,7.99
07896004724706,G BIMATOPROSTASOL OFT 3ML GER,30049099,59.99
07909224876930,CHIN IPAN TEMAS V 25868-23809 3340,64022000,17.8
07909419914911,REGATA ROVITEX FEM SICILIANO 613576,61069000,36.59
07892019100276,FOGAO 2 BOCAS CAMPER LUXO.,73211100,49.99
07909224900512,SAND RIDER R1 BABY 1925 11184-2078,64022000,22.25
07897765601343,CHAMPIG DIZA FAT 2KG,20031000,72.9
